"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId"
"2025-04-22 21:25:52",1745357152971,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"jlsbd-1745357152937-8f820b0d3a6b","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 02fc5542-87a3-4d9d-b85d-d93bdf927a28] Starting text processing (Anthropic Stage 1)...","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152971,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"jlsbd-1745357152937-8f820b0d3a6b","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 02fc5542-87a3-4d9d-b85d-d93bdf927a28] Received Trigger Secret (masked): ...2a87","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152971,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"jlsbd-1745357152937-8f820b0d3a6b","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Handler] ===== FUNCTION HANDLER ENTERED =====","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152957,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",200,"jlsbd-1745357152937-8f820b0d3a6b","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",5032,"iad1",437,1769,"","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152727,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-image","POST","",-1,"jlsbd-1745357146939-84fc754df630","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Image Job 02fc5542-87a3-4d9d-b85d-d93bdf927a28] Redis updated successfully. Triggering /api/process-text.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152638,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-image","POST","",-1,"jlsbd-1745357146939-84fc754df630","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Image Job 02fc5542-87a3-4d9d-b85d-d93bdf927a28] Vision processing successful. Updating Redis status to 'vision_completed'.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152638,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-image","POST","",-1,"jlsbd-1745357146939-84fc754df630","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Image Job 02fc5542-87a3-4d9d-b85d-d93bdf927a28] Successfully extracted text from Vision API. Length: 2154. Duration: 1138ms. (Timestamp: 1745357152637)","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152534,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"7skvg-1745357149943-7128d840e409","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 800ba75d-3908-4808-abd0-a5890a44f94d] Final Parsed Result: {
  ""extractedText"": ""Store in an airtight container in the refrigerator for up to 5 days. W\nMOJO DE AJO\nMAKES ABOUT 2 CUPS [480 ML] / This simple sauce of garlic caramelized in olive oil with lots of fresh citrus\ngoes well with a wide range of ingredients. We use it as a marinade and as a glaze to brush on vegetables,\nmeat, or fish as they cook.\n1/2 cup [120 ml] extra-virgin olive oil\n30 garlic cloves, peeled\n1/2 cup [120 ml] fresh lime juice\n1 tsp dried oregano\n1/2 tsp crushed red pepper flakes\nKosher salt\n1/2 cup [120 ml] fresh orange juice\nPreheat the oven to 350°F [180°C].\nIn a small cast-iron or other type of ovenproof pan, combine the olive oil and garlic, making sure that the\ngarlic is completely submerged. Place in the oven and cook until the garlic is very soft and golden brown,\nabout 45 minutes. Stir in the lime juice and orange juice and return to the oven until slightly thickened,\nabout 15 minutes longer. Remove from the oven and let cool slightly.\nWith a fork, smash the garlic to make a rough paste. Stir in the oregano and red pepper flakes. Taste and\nseason with salt. The sauce will not emulsify; it will be very oily, and must be stirred before use.\nStore in an airtight container in the refrigerator for up to 1 month. Bring to room temperature before using.\n54/ GJELINA"",
  ""title"": ""MOJO DE AJO"",
  ""yield"": {
    ""quantity"": 2,
    ""unit"": ""cups""
  },
  ""ingredients"": [
    {
      ""quantity"": 0.5,
      ""unit"": ""cup"",
      ""ingredient"": ""extra-virgin olive oil""
    },
    {
      ""quantity"": 30,
      ""unit"": ""cloves"",
      ""ingredient"": ""garlic, peeled""
    },
    {
      ""quantity"": 0.5,
      ""unit"": ""cup"",
      ""ingredient"": ""fresh lime juice""
    },
    {
      ""quantity"": 1,
      ""unit"": ""tsp"",
      ""ingredient"": ""dried oregano""
    },
    {
      ""quantity"": 0.5,
      ""unit"": ""tsp"",
      ""ingredient"": ""crushed red pepper flakes""
    },
    {
      ""quantity"": null,
      ""unit"": null,
      ""ingredient"": ""Kosher salt""
    },
    {
      ""quantity"": 0.5,
      ""unit"": ""cup"",
      ""ingredient"": ""fresh orange juice""
    }
  ]
}","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152534,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"7skvg-1745357149943-7128d840e409","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 800ba75d-3908-4808-abd0-a5890a44f94d] Redis updated successfully with final result.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152456,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"7skvg-1745357149943-7128d840e409","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 800ba75d-3908-4808-abd0-a5890a44f94d] Text processing successful. Updating Redis status to 'completed'.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152456,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"7skvg-1745357149943-7128d840e409","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 800ba75d-3908-4808-abd0-a5890a44f94d] Successfully parsed 7 ingredients.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152456,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"7skvg-1745357149943-7128d840e409","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 800ba75d-3908-4808-abd0-a5890a44f94d] Anthropic response appears to be direct JSON.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152456,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"7skvg-1745357149943-7128d840e409","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 800ba75d-3908-4808-abd0-a5890a44f94d] Received response from Anthropic.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:52",1745357152456,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"7skvg-1745357149943-7128d840e409","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"Anthropic API response received.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:51",1745357151638,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"6fmw6-1745357149440-88044359ba6f","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 6f3e7dc0-6de1-4862-a571-054d7f2e7087] Final Parsed Result: {
  ""extractedText"": ""CHERRY TOMATO CONFIT\nMAKES 4 CUPS [800 G] / This confit is somewhat luxurious and takes a bit of extra effort to produce, but the\nlittle pearls of tomato flesh are sweeter and more delicate than our regular Tomato Confit (page 60). We\nspoon these over grilled vegetables or fish. Try them in Grilled Summer Squash, Za'atar & Cherry Tomato\nConfit (page 181).\n2 pt [760 g] Sun Gold cherry tomatoes, stemmed\n2 cups [480 ml] extra-virgin olive oil, plus more as needed\n4 garlic cloves, smashed\n1/2 cup [15 g] basil leaves\n1 tsp kosher salt\n3 fresh thyme sprigs\nPreheat the oven to 350°F [180°C]. Bring a large pot of water to boil over high heat. Prepare an ice-water\nbath by filling a large bowl with ice water.\nUse a paring knife to score a small X in the bottom of each tomato. Plunge the tomatoes into the boiling\nwater for 20 seconds, and immediately transfer them to the ice-water bath. Work in batches, if necessary,\nuntil all the tomatoes have been blanched.\nWhen the cherry tomatoes are cool, remove them from the water. With your fingers, gently slip the tomatoes\nout of their skins and place them in a single layer in a baking dish. Pour the olive oil over the tomatoes and\nadd the garlic, basil, salt, and thyme. Cover tightly with aluminum foil and bake for 30 minutes, or until the\noil is hot but the tomatoes remain vibrant and whole. Let cool completely.\nStore in an airtight container in the refrigerator for up to 2 weeks, completely covered with olive oil to\nprevent air from reaching them."",
  ""title"": ""CHERRY TOMATO CONFIT"",
  ""yield"": {
    ""quantity"": 4,
    ""unit"": ""cups""
  },
  ""ingredients"": [
    {
      ""quantity"": 760,
      ""unit"": ""g"",
      ""ingredient"": ""Sun Gold cherry tomatoes, stemmed""
    },
    {
      ""quantity"": 480,
      ""unit"": ""ml"",
      ""ingredient"": ""extra-virgin olive oil, plus more as needed""
    },
    {
      ""quantity"": 4,
      ""unit"": ""cloves"",
      ""ingredient"": ""garlic, smashed""
    },
    {
      ""quantity"": 15,
      ""unit"": ""g"",
      ""ingredient"": ""basil leaves""
    },
    {
      ""quantity"": 1,
      ""unit"": ""tsp"",
      ""ingredient"": ""kosher salt""
    },
    {
      ""quantity"": 3,
      ""unit"": ""sprigs"",
      ""ingredient"": ""fresh thyme""
    }
  ]
}","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:51",1745357151638,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"6fmw6-1745357149440-88044359ba6f","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 6f3e7dc0-6de1-4862-a571-054d7f2e7087] Redis updated successfully with final result.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:51",1745357151559,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"6fmw6-1745357149440-88044359ba6f","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 6f3e7dc0-6de1-4862-a571-054d7f2e7087] Text processing successful. Updating Redis status to 'completed'.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:51",1745357151559,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"6fmw6-1745357149440-88044359ba6f","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 6f3e7dc0-6de1-4862-a571-054d7f2e7087] Successfully parsed 6 ingredients.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:51",1745357151559,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"6fmw6-1745357149440-88044359ba6f","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 6f3e7dc0-6de1-4862-a571-054d7f2e7087] Anthropic response appears to be direct JSON.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
"2025-04-22 21:25:51",1745357151559,"recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app/api/process-text","POST","",-1,"6fmw6-1745357149440-88044359ba6f","node","info","preview","image-processing-debugging","MISS","lambda","/backend/server.js","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","recipe-to-cart-pvzluxdt8-poweredbyml.vercel.app","dpl_EphRi4dm7zEJ5y6mAft8QpewqRUV",-1,"iad1",-1,-1,"[Process Text Job 6f3e7dc0-6de1-4862-a571-054d7f2e7087] Received response from Anthropic.","prj_hVf7LhfynWKV0VOiitP5BJqqZVGs"
